iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
KOR,Asia,South Korea,13-04-21,51269183,111419,731,645.857,1782,7,3.714,2173.216,14.258,12.597,34.758,0.137,0.072,1.1,,,,,,,,
KOR,Asia,South Korea,14-04-21,51269183,112117,698,645.571,1788,6,4.286,2186.83,13.614,12.592,34.875,0.117,0.084,1.07,,,,,,,,
KOR,Asia,South Korea,15-04-21,51269183,112789,672,645.714,1790,2,3.714,2199.938,13.107,12.595,34.914,0.039,0.072,1.05,,,,,,,,
KOR,Asia,South Korea,16-04-21,51269183,113444,655,642.714,1794,4,4.143,2212.713,12.776,12.536,34.992,0.078,0.081,1.04,,,,,,,,
KOR,Asia,South Korea,17-04-21,51269183,114115,671,650.857,1797,3,4.143,2225.801,13.088,12.695,35.05,0.059,0.081,1.06,,,,,,,,
KOR,Asia,South Korea,18-04-21,51269183,114646,531,642.857,1801,4,4.429,2236.158,10.357,12.539,35.128,0.078,0.086,1.05,,,,,,,,
KOR,Asia,South Korea,19-04-21,51269183,115195,549,643.857,1802,1,3.857,2246.866,10.708,12.558,35.148,0.02,0.075,1.06,,,,,,,,
KOR,Asia,South Korea,20-04-21,51269183,115926,731,643.857,1806,4,3.429,2261.124,14.258,12.558,35.226,0.078,0.067,1.06,,,,,,,,
KOR,Asia,South Korea,21-04-21,51269183,116661,735,649.143,1808,2,2.857,2275.46,14.336,12.661,35.265,0.039,0.056,1.08,,,,,,,,
KOR,Asia,South Korea,22-04-21,51269183,117458,797,667,1811,3,3,2291.006,15.545,13.01,35.323,0.059,0.059,1.09,,,,,,,,
KOR,Asia,South Korea,23-04-21,51269183,118243,785,685.571,1812,1,2.571,2306.317,15.311,13.372,35.343,0.02,0.05,1.07,,,,,,,,
KOR,Asia,South Korea,24-04-21,51269183,118887,644,681.714,1813,1,2.286,2318.878,12.561,13.297,35.362,0.02,0.045,1.02,,,,,,,,
KOR,Asia,South Korea,25-04-21,51269183,119387,500,677.286,1817,4,2.286,2328.631,9.752,13.21,35.44,0.078,0.045,0.99,,,,,,,,
KOR,Asia,South Korea,26-04-21,51269183,119898,511,671.857,1820,3,2.571,2338.598,9.967,13.105,35.499,0.059,0.05,0.98,,,,,,,,
KOR,Asia,South Korea,27-04-21,51269183,120673,775,678.143,1821,1,2.143,2353.714,15.116,13.227,35.518,0.02,0.042,0.99,,,,,,,,
KOR,Asia,South Korea,28-04-21,51269183,121351,678,670,1825,4,2.429,2366.938,13.224,13.068,35.596,0.078,0.047,0.97,,,,,,,,
KOR,Asia,South Korea,29-04-21,51269183,122007,656,649.857,1828,3,2.429,2379.734,12.795,12.675,35.655,0.059,0.047,0.96,,,,,,,,
KOR,Asia,South Korea,30-04-21,51269183,122634,627,627.286,1831,3,2.714,2391.963,12.23,12.235,35.713,0.059,0.053,,,,,,,,,
SSD,Africa,South Sudan,05-04-20,11193729,1,1,,,,,0.089,0.089,,,,,,,,,,,,,
SSD,Africa,South Sudan,06-04-20,11193729,1,0,,,,,0.089,0,,,,,,,,,,,,,
SSD,Africa,South Sudan,07-04-20,11193729,2,1,,,,,0.179,0.089,,,,,,,,,,,,,
SSD,Africa,South Sudan,08-04-20,11193729,2,0,,,,,0.179,0,,,,,,,,,,,,,
SSD,Africa,South Sudan,09-04-20,11193729,3,1,,,,,0.268,0.089,,,,,,,,,,,,,
SSD,Africa,South Sudan,10-04-20,11193729,4,1,0.571,,,0,0.357,0.089,0.051,,,0,,,,,,,,,
SSD,Africa,South Sudan,11-04-20,11193729,4,0,0.571,,,0,0.357,0,0.051,,,0,,,,,,,,,
SSD,Africa,South Sudan,12-04-20,11193729,4,0,0.429,,,0,0.357,0,0.038,,,0,,,,,,,,,
SSD,Africa,South Sudan,13-04-20,11193729,4,0,0.429,,,0,0.357,0,0.038,,,0,,,,,,,,,
SSD,Africa,South Sudan,14-04-20,11193729,4,0,0.286,,,0,0.357,0,0.026,,,0,,,,,,,,,
SSD,Africa,South Sudan,15-04-20,11193729,4,0,0.286,,,0,0.357,0,0.026,,,0,,,,,,,,,
SSD,Africa,South Sudan,16-04-20,11193729,4,0,0.143,,,0,0.357,0,0.013,,,0,,,,,,,,,
SSD,Africa,South Sudan,17-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,18-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,19-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,20-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,21-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,22-04-20,11193729,4,0,0,,,0,0.357,0,0,,,0,,,,,,,,,
SSD,Africa,South Sudan,23-04-20,11193729,5,1,0.143,,,0,0.447,0.089,0.013,,,0,,,,,,,,,
SSD,Africa,South Sudan,24-04-20,11193729,5,0,0.143,,,0,0.447,0,0.013,,,0,,,,,,,,,
SSD,Africa,South Sudan,25-04-20,11193729,5,0,0.143,,,0,0.447,0,0.013,,,0,,,,,,,,,
SSD,Africa,South Sudan,26-04-20,11193729,6,1,0.286,,,0,0.536,0.089,0.026,,,0,,,,,,,,,
SSD,Africa,South Sudan,27-04-20,11193729,6,0,0.286,,,0,0.536,0,0.026,,,0,,,,,,,,,
SSD,Africa,South Sudan,28-04-20,11193729,34,28,4.286,,,0,3.037,2.501,0.383,,,0,,,,,,,,,
SSD,Africa,South Sudan,29-04-20,11193729,34,0,4.286,,,0,3.037,0,0.383,,,0,,,,,,,,,
SSD,Africa,South Sudan,30-04-20,11193729,35,1,4.286,,,0,3.127,0.089,0.383,,,0,,,,,,,,,
SSD,Africa,South Sudan,01-05-20,11193729,45,10,5.714,,,0,4.02,0.893,0.51,,,0,,,,,,,,,
SSD,Africa,South Sudan,02-05-20,11193729,45,0,5.714,,,0,4.02,0,0.51,,,0,,,,,,,,,
SSD,Africa,South Sudan,03-05-20,11193729,46,1,5.714,,,0,4.109,0.089,0.51,,,0,,,,,,,,,
SSD,Africa,South Sudan,04-05-20,11193729,46,0,5.714,,,0,4.109,0,0.51,,,0,,,,,,,,,
SSD,Africa,South Sudan,05-05-20,11193729,52,6,2.571,,,0,4.645,0.536,0.23,,,0,,,,,,,,,
SSD,Africa,South Sudan,06-05-20,11193729,58,6,3.429,,,0,5.181,0.536,0.306,,,0,,,,,,,,,
SSD,Africa,South Sudan,07-05-20,11193729,74,16,5.571,,,0,6.611,1.429,0.498,,,0,,,,,,,,,
SSD,Africa,South Sudan,08-05-20,11193729,120,46,10.714,,,0,10.72,4.109,0.957,,,0,,,,,,,,,
SSD,Africa,South Sudan,09-05-20,11193729,120,0,10.714,,,0,10.72,0,0.957,,,0,0.94,,,,,,,,
SSD,Africa,South Sudan,10-05-20,11193729,120,0,10.571,,,0,10.72,0,0.944,,,0,0.93,,,,,,,,
SSD,Africa,South Sudan,11-05-20,11193729,156,36,15.714,,,0,13.936,3.216,1.404,,,0,0.93,,,,,,,,
SSD,Africa,South Sudan,12-05-20,11193729,194,38,20.286,,,0,17.331,3.395,1.812,,,0,0.93,,,,,,,,
SSD,Africa,South Sudan,13-05-20,11193729,203,9,20.714,,,0,18.135,0.804,1.851,,,0,0.92,,,,,,,,
SSD,Africa,South Sudan,14-05-20,11193729,203,0,18.429,,,0,18.135,0,1.646,,,0,0.92,,,,,,,,
SSD,Africa,South Sudan,15-05-20,11193729,236,33,16.571,4,4,0.571,21.083,2.948,1.48,0.357,0.357,0.051,0.91,,,,,,,,
SSD,Africa,South Sudan,16-05-20,11193729,236,0,16.571,4,0,0.571,21.083,0,1.48,0.357,0,0.051,0.91,,,,,,,,
SSD,Africa,South Sudan,17-05-20,11193729,290,54,24.286,4,0,0.571,25.907,4.824,2.17,0.357,0,0.051,0.9,,,,,,,,
SSD,Africa,South Sudan,18-05-20,11193729,290,0,19.143,4,0,0.571,25.907,0,1.71,0.357,0,0.051,0.89,,,,,,,,
SSD,Africa,South Sudan,19-05-20,11193729,290,0,13.714,4,0,0.571,25.907,0,1.225,0.357,0,0.051,0.89,,,,,,,,
SSD,Africa,South Sudan,20-05-20,11193729,290,0,12.429,4,0,0.571,25.907,0,1.11,0.357,0,0.051,0.88,,,,,,,,
SSD,Africa,South Sudan,21-05-20,11193729,481,191,39.714,4,0,0.571,42.97,17.063,3.548,0.357,0,0.051,0.88,,,,,,,,
SSD,Africa,South Sudan,22-05-20,11193729,563,82,46.714,6,2,0.286,50.296,7.326,4.173,0.536,0.179,0.026,0.87,,,,,,,,
SSD,Africa,South Sudan,23-05-20,11193729,655,92,59.857,8,2,0.571,58.515,8.219,5.347,0.715,0.179,0.051,0.87,,,,,,,,
SSD,Africa,South Sudan,24-05-20,11193729,655,0,52.143,8,0,0.571,58.515,0,4.658,0.715,0,0.051,0.86,,,,,,,,
SSD,Africa,South Sudan,25-05-20,11193729,806,151,73.714,8,0,0.571,72.005,13.49,6.585,0.715,0,0.051,0.85,,,,,,,,
SSD,Africa,South Sudan,26-05-20,11193729,806,0,73.714,8,0,0.571,72.005,0,6.585,0.715,0,0.051,0.84,,,,,,,,
SSD,Africa,South Sudan,27-05-20,11193729,994,188,100.571,10,2,0.857,88.8,16.795,8.985,0.893,0.179,0.077,0.84,,,,,,,,
SSD,Africa,South Sudan,28-05-20,11193729,994,0,73.286,10,0,0.857,88.8,0,6.547,0.893,0,0.077,0.82,,,,,,,,
SSD,Africa,South Sudan,29-05-20,11193729,994,0,61.571,10,0,0.571,88.8,0,5.501,0.893,0,0.051,0.81,,,,,,,,
SSD,Africa,South Sudan,30-05-20,11193729,994,0,48.429,10,0,0.286,88.8,0,4.326,0.893,0,0.026,0.8,,,,,,,,
SSD,Africa,South Sudan,31-05-20,11193729,994,0,48.429,10,0,0.286,88.8,0,4.326,0.893,0,0.026,0.79,,,,,,,,
SSD,Africa,South Sudan,01-06-20,11193729,994,0,26.857,10,0,0.286,88.8,0,2.399,0.893,0,0.026,0.78,,,,,,,,
SSD,Africa,South Sudan,02-06-20,11193729,994,0,26.857,10,0,0.286,88.8,0,2.399,0.893,0,0.026,0.77,,,,,,,,
SSD,Africa,South Sudan,03-06-20,11193729,994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.77,,,,,,,,
SSD,Africa,South Sudan,04-06-20,11193729,994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.76,,,,,,,,
SSD,Africa,South Sudan,05-06-20,11193729,994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.76,,,,,,,,
SSD,Africa,South Sudan,06-06-20,11193729,994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.76,,,,,,,,
SSD,Africa,South Sudan,07-06-20,11193729,1317,323,46.143,14,4,0.571,117.655,28.855,4.122,1.251,0.357,0.051,0.76,,,,,,,,
SSD,Africa,South Sudan,08-06-20,11193729,1604,287,87.143,19,5,1.286,143.295,25.639,7.785,1.697,0.447,0.115,0.76,,,,,,,,
SSD,Africa,South Sudan,09-06-20,11193729,1604,0,87.143,19,0,1.286,143.295,0,7.785,1.697,0,0.115,0.75,,,,,,,,
SSD,Africa,South Sudan,10-06-20,11193729,1604,0,87.143,19,0,1.286,143.295,0,7.785,1.697,0,0.115,0.75,,,,,,,,
SSD,Africa,South Sudan,11-06-20,11193729,1670,66,96.571,24,5,2,149.191,5.896,8.627,2.144,0.447,0.179,0.74,,,,,,,,
SSD,Africa,South Sudan,12-06-20,11193729,1670,0,96.571,24,0,2,149.191,0,8.627,2.144,0,0.179,0.73,,,,,,,,
SSD,Africa,South Sudan,13-06-20,11193729,1693,23,99.857,27,3,2.429,151.245,2.055,8.921,2.412,0.268,0.217,0.73,,,,,,,,
SSD,Africa,South Sudan,14-06-20,11193729,1693,0,53.714,27,0,1.857,151.245,0,4.799,2.412,0,0.166,0.73,,,,,,,,
SSD,Africa,South Sudan,15-06-20,11193729,1693,0,12.714,27,0,1.143,151.245,0,1.136,2.412,0,0.102,0.72,,,,,,,,
SSD,Africa,South Sudan,16-06-20,11193729,1776,83,24.571,30,3,1.571,158.66,7.415,2.195,2.68,0.268,0.14,0.72,,,,,,,,
SSD,Africa,South Sudan,17-06-20,11193729,1813,37,29.857,31,1,1.714,161.966,3.305,2.667,2.769,0.089,0.153,0.72,,,,,,,,
SSD,Africa,South Sudan,18-06-20,11193729,1830,17,22.857,32,1,1.143,163.484,1.519,2.042,2.859,0.089,0.102,0.71,,,,,,,,
SSD,Africa,South Sudan,19-06-20,11193729,1864,34,27.714,34,2,1.429,166.522,3.037,2.476,3.037,0.179,0.128,0.71,,,,,,,,
SSD,Africa,South Sudan,20-06-20,11193729,1882,18,27,34,0,1,168.13,1.608,2.412,3.037,0,0.089,0.71,,,,,,,,
SSD,Africa,South Sudan,21-06-20,11193729,1892,10,28.429,34,0,1,169.023,0.893,2.54,3.037,0,0.089,0.7,,,,,,,,
SSD,Africa,South Sudan,22-06-20,11193729,1916,24,31.857,35,1,1.143,171.167,2.144,2.846,3.127,0.089,0.102,0.7,,,,,,,,
SSD,Africa,South Sudan,23-06-20,11193729,1930,14,22,36,1,0.857,172.418,1.251,1.965,3.216,0.089,0.077,0.69,,,,,,,,
SSD,Africa,South Sudan,24-06-20,11193729,1942,12,18.429,36,0,0.714,173.49,1.072,1.646,3.216,0,0.064,0.69,,,,,,,,
SSD,Africa,South Sudan,25-06-20,11193729,1942,0,16,36,0,0.571,173.49,0,1.429,3.216,0,0.051,0.69,,,,,,,,
SSD,Africa,South Sudan,26-06-20,11193729,1942,0,11.143,36,0,0.286,173.49,0,0.995,3.216,0,0.026,0.69,,,,,,,,
SSD,Africa,South Sudan,27-06-20,11193729,1942,0,8.571,36,0,0.286,173.49,0,0.766,3.216,0,0.026,0.69,,,,,,,,
SSD,Africa,South Sudan,28-06-20,11193729,1989,47,13.857,36,0,0.286,177.689,4.199,1.238,3.216,0,0.026,0.69,,,,,,,,
SSD,Africa,South Sudan,29-06-20,11193729,1989,0,10.429,36,0,0.143,177.689,0,0.932,3.216,0,0.013,0.68,,,,,,,,
SSD,Africa,South Sudan,30-06-20,11193729,2007,18,11,38,2,0.286,179.297,1.608,0.983,3.395,0.179,0.026,0.68,,,,,,,,
SSD,Africa,South Sudan,01-07-20,11193729,2021,14,11.286,38,0,0.286,180.548,1.251,1.008,3.395,0,0.026,0.68,,,,,,,,
SSD,Africa,South Sudan,02-07-20,11193729,2021,0,11.286,38,0,0.286,180.548,0,1.008,3.395,0,0.026,0.68,,,,,,,,
SSD,Africa,South Sudan,03-07-20,11193729,2021,0,11.286,38,0,0.286,180.548,0,1.008,3.395,0,0.026,0.67,,,,,,,,
SSD,Africa,South Sudan,04-07-20,11193729,2021,0,11.286,38,0,0.286,180.548,0,1.008,3.395,0,0.026,0.67,,,,,,,,
SSD,Africa,South Sudan,05-07-20,11193729,2021,0,4.571,38,0,0.286,180.548,0,0.408,3.395,0,0.026,0.67,,,,,,,,
SSD,Africa,South Sudan,06-07-20,11193729,2021,0,4.571,38,0,0.286,180.548,0,0.408,3.395,0,0.026,0.67,,,,,,,,
SSD,Africa,South Sudan,07-07-20,11193729,2021,0,2,38,0,0,180.548,0,0.179,3.395,0,0,0.67,,,,,,,,
SSD,Africa,South Sudan,08-07-20,11193729,2021,0,0,38,0,0,180.548,0,0,3.395,0,0,0.68,,,,,,,,
SSD,Africa,South Sudan,09-07-20,11193729,2021,0,0,38,0,0,180.548,0,0,3.395,0,0,0.68,,,,,,,,
SSD,Africa,South Sudan,10-07-20,11193729,2021,0,0,38,0,0,180.548,0,0,3.395,0,0,0.69,,,,,,,,
SSD,Africa,South Sudan,11-07-20,11193729,2021,0,0,38,0,0,180.548,0,0,3.395,0,0,0.69,,,,,,,,
SSD,Africa,South Sudan,12-07-20,11193729,2021,0,0,38,0,0,180.548,0,0,3.395,0,0,0.7,,,,,,,,
SSD,Africa,South Sudan,13-07-20,11193729,2148,127,18.143,41,3,0.429,191.893,11.346,1.621,3.663,0.268,0.038,0.71,,,,,,,,
SSD,Africa,South Sudan,14-07-20,11193729,2148,0,18.143,41,0,0.429,191.893,0,1.621,3.663,0,0.038,0.72,,,,,,,,
SSD,Africa,South Sudan,15-07-20,11193729,2153,5,18.857,41,0,0.429,192.34,0.447,1.685,3.663,0,0.038,0.73,,,,,,,,
SSD,Africa,South Sudan,16-07-20,11193729,2171,18,21.429,41,0,0.429,193.948,1.608,1.914,3.663,0,0.038,0.74,,,,,,,,
SSD,Africa,South Sudan,17-07-20,11193729,2191,20,24.286,43,2,0.714,195.735,1.787,2.17,3.841,0.179,0.064,0.74,,,,,,,,
SSD,Africa,South Sudan,18-07-20,11193729,2191,0,24.286,43,0,0.714,195.735,0,2.17,3.841,0,0.064,0.75,,,,,,,,
SSD,Africa,South Sudan,19-07-20,11193729,2200,9,25.571,43,0,0.714,196.539,0.804,2.284,3.841,0,0.064,0.76,,,,,,,,
SSD,Africa,South Sudan,20-07-20,11193729,2211,11,9,45,2,0.571,197.521,0.983,0.804,4.02,0.179,0.051,0.77,,,,,,,,
SSD,Africa,South Sudan,21-07-20,11193729,2211,0,9,45,0,0.571,197.521,0,0.804,4.02,0,0.051,0.78,,,,,,,,
SSD,Africa,South Sudan,22-07-20,11193729,2211,0,8.286,45,0,0.571,197.521,0,0.74,4.02,0,0.051,0.79,,,,,,,,
SSD,Africa,South Sudan,23-07-20,11193729,2239,28,9.714,45,0,0.571,200.023,2.501,0.868,4.02,0,0.051,0.8,,,,,,,,
SSD,Africa,South Sudan,24-07-20,11193729,2258,19,9.571,45,0,0.286,201.72,1.697,0.855,4.02,0,0.026,0.81,,,,,,,,
SSD,Africa,South Sudan,25-07-20,11193729,2258,0,9.571,45,0,0.286,201.72,0,0.855,4.02,0,0.026,0.82,,,,,,,,
SSD,Africa,South Sudan,26-07-20,11193729,2262,4,8.857,45,0,0.286,202.077,0.357,0.791,4.02,0,0.026,0.83,,,,,,,,
SSD,Africa,South Sudan,27-07-20,11193729,2305,43,13.429,46,1,0.143,205.919,3.841,1.2,4.109,0.089,0.013,0.83,,,,,,,,
SSD,Africa,South Sudan,28-07-20,11193729,2305,0,13.429,46,0,0.143,205.919,0,1.2,4.109,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,29-07-20,11193729,2322,17,15.857,46,0,0.143,207.438,1.519,1.417,4.109,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,30-07-20,11193729,2322,0,11.857,46,0,0.143,207.438,0,1.059,4.109,0,0.013,0.85,,,,,,,,
SSD,Africa,South Sudan,31-07-20,11193729,2322,0,9.143,46,0,0.143,207.438,0,0.817,4.109,0,0.013,0.85,,,,,,,,
SSD,Africa,South Sudan,01-08-20,11193729,2352,30,13.429,46,0,0.143,210.118,2.68,1.2,4.109,0,0.013,0.86,,,,,,,,
SSD,Africa,South Sudan,02-08-20,11193729,2429,77,23.857,46,0,0.143,216.996,6.879,2.131,4.109,0,0.013,0.86,,,,,,,,
SSD,Africa,South Sudan,03-08-20,11193729,2429,0,17.714,46,0,0,216.996,0,1.583,4.109,0,0,0.85,,,,,,,,
SSD,Africa,South Sudan,04-08-20,11193729,2437,8,18.857,47,1,0.143,217.711,0.715,1.685,4.199,0.089,0.013,0.85,,,,,,,,
SSD,Africa,South Sudan,05-08-20,11193729,2437,0,16.429,47,0,0.143,217.711,0,1.468,4.199,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,06-08-20,11193729,2450,13,18.286,47,0,0.143,218.873,1.161,1.634,4.199,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,07-08-20,11193729,2450,0,18.286,47,0,0.143,218.873,0,1.634,4.199,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,08-08-20,11193729,2463,13,15.857,47,0,0.143,220.034,1.161,1.417,4.199,0,0.013,0.84,,,,,,,,
SSD,Africa,South Sudan,09-08-20,11193729,2470,7,5.857,47,0,0.143,220.659,0.625,0.523,4.199,0,0.013,0.83,,,,,,,,
SSD,Africa,South Sudan,10-08-20,11193729,2470,0,5.857,47,0,0.143,220.659,0,0.523,4.199,0,0.013,0.83,,,,,,,,
SSD,Africa,South Sudan,11-08-20,11193729,2472,2,5,47,0,0,220.838,0.179,0.447,4.199,0,0,0.83,,,,,,,,
SSD,Africa,South Sudan,12-08-20,11193729,2477,5,5.714,47,0,0,221.285,0.447,0.51,4.199,0,0,0.83,,,,,,,,
SSD,Africa,South Sudan,13-08-20,11193729,2478,1,4,47,0,0,221.374,0.089,0.357,4.199,0,0,0.84,,,,,,,,
SSD,Africa,South Sudan,14-08-20,11193729,2482,4,4.571,47,0,0,221.731,0.357,0.408,4.199,0,0,0.84,,,,,,,,
SSD,Africa,South Sudan,15-08-20,11193729,2488,6,3.571,47,0,0,222.267,0.536,0.319,4.199,0,0,0.84,,,,,,,,
SSD,Africa,South Sudan,16-08-20,11193729,2489,1,2.714,47,0,0,222.357,0.089,0.242,4.199,0,0,0.84,,,,,,,,
SSD,Africa,South Sudan,17-08-20,11193729,2490,1,2.857,47,0,0,222.446,0.089,0.255,4.199,0,0,0.85,,,,,,,,
SSD,Africa,South Sudan,18-08-20,11193729,2490,0,2.571,47,0,0,222.446,0,0.23,4.199,0,0,0.85,,,,,,,,
SSD,Africa,South Sudan,19-08-20,11193729,2494,4,2.429,47,0,0,222.803,0.357,0.217,4.199,0,0,0.86,,,,,,,,
SSD,Africa,South Sudan,20-08-20,11193729,2494,0,2.286,47,0,0,222.803,0,0.204,4.199,0,0,0.87,,,,,,,,
SSD,Africa,South Sudan,21-08-20,11193729,2497,3,2.143,47,0,0,223.071,0.268,0.191,4.199,0,0,0.88,,,,,,,,
SSD,Africa,South Sudan,22-08-20,11193729,2497,0,1.286,47,0,0,223.071,0,0.115,4.199,0,0,0.88,,,,,,,,
SSD,Africa,South Sudan,23-08-20,11193729,2499,2,1.429,47,0,0,223.25,0.179,0.128,4.199,0,0,0.9,,,,,,,,
SSD,Africa,South Sudan,24-08-20,11193729,2504,5,2,47,0,0,223.697,0.447,0.179,4.199,0,0,0.91,,,,,,,,
SSD,Africa,South Sudan,25-08-20,11193729,2507,3,2.429,47,0,0,223.965,0.268,0.217,4.199,0,0,0.92,,,,,,,,
SSD,Africa,South Sudan,26-08-20,11193729,2510,3,2.286,47,0,0,224.233,0.268,0.204,4.199,0,0,0.93,,,,,,,,
SSD,Africa,South Sudan,27-08-20,11193729,2514,4,2.857,47,0,0,224.59,0.357,0.255,4.199,0,0,0.94,,,,,,,,
SSD,Africa,South Sudan,28-08-20,11193729,2518,4,3,47,0,0,224.947,0.357,0.268,4.199,0,0,0.94,,,,,,,,
SSD,Africa,South Sudan,29-08-20,11193729,2519,1,3.143,47,0,0,225.037,0.089,0.281,4.199,0,0,0.95,,,,,,,,
SSD,Africa,South Sudan,30-08-20,11193729,2519,0,2.857,47,0,0,225.037,0,0.255,4.199,0,0,0.96,,,,,,,,
SSD,Africa,South Sudan,31-08-20,11193729,2527,8,3.286,47,0,0,225.751,0.715,0.294,4.199,0,0,0.97,,,,,,,,
SSD,Africa,South Sudan,01-09-20,11193729,2527,0,2.857,47,0,0,225.751,0,0.255,4.199,0,0,0.98,,,,,,,,
SSD,Africa,South Sudan,02-09-20,11193729,2532,5,3.143,47,0,0,226.198,0.447,0.281,4.199,0,0,0.99,,,,,,,,
SSD,Africa,South Sudan,03-09-20,11193729,2533,1,2.714,47,0,0,226.287,0.089,0.242,4.199,0,0,1,,,,,,,,
SSD,Africa,South Sudan,04-09-20,11193729,2536,3,2.571,47,0,0,226.555,0.268,0.23,4.199,0,0,1,,,,,,,,
SSD,Africa,South Sudan,05-09-20,11193729,2544,8,3.571,48,1,0.143,227.27,0.715,0.319,4.288,0.089,0.013,1.01,,,,,,,,
SSD,Africa,South Sudan,06-09-20,11193729,2544,0,3.571,48,0,0.143,227.27,0,0.319,4.288,0,0.013,1.02,,,,,,,,
SSD,Africa,South Sudan,07-09-20,11193729,2545,1,2.571,48,0,0.143,227.359,0.089,0.23,4.288,0,0.013,1.03,,,,,,,,
SSD,Africa,South Sudan,08-09-20,11193729,2552,7,3.571,49,1,0.286,227.985,0.625,0.319,4.377,0.089,0.026,1.04,,,,,,,,
SSD,Africa,South Sudan,09-09-20,11193729,2555,3,3.286,49,0,0.286,228.253,0.268,0.294,4.377,0,0.026,1.05,,,,,,,,
SSD,Africa,South Sudan,10-09-20,11193729,2555,0,3.143,49,0,0.286,228.253,0,0.281,4.377,0,0.026,1.05,,,,,,,,
SSD,Africa,South Sudan,11-09-20,11193729,2568,13,4.571,49,0,0.286,229.414,1.161,0.408,4.377,0,0.026,1.06,,,,,,,,
SSD,Africa,South Sudan,12-09-20,11193729,2578,10,4.857,49,0,0.143,230.308,0.893,0.434,4.377,0,0.013,1.07,,,,,,,,
SSD,Africa,South Sudan,13-09-20,11193729,2578,0,4.857,49,0,0.143,230.308,0,0.434,4.377,0,0.013,1.07,,,,,,,,
SSD,Africa,South Sudan,14-09-20,11193729,2587,9,6,49,0,0.143,231.112,0.804,0.536,4.377,0,0.013,1.07,,,,,,,,
SSD,Africa,South Sudan,15-09-20,11193729,2592,5,5.714,49,0,0,231.558,0.447,0.51,4.377,0,0,1.07,,,,,,,,
SSD,Africa,South Sudan,16-09-20,11193729,2594,2,5.571,49,0,0,231.737,0.179,0.498,4.377,0,0,1.07,,,,,,,,
SSD,Africa,South Sudan,17-09-20,11193729,2599,5,6.286,49,0,0,232.184,0.447,0.562,4.377,0,0,1.08,,,,,,,,
SSD,Africa,South Sudan,18-09-20,11193729,2609,10,5.857,49,0,0,233.077,0.893,0.523,4.377,0,0,1.08,,,,,,,,
SSD,Africa,South Sudan,19-09-20,11193729,2642,33,9.143,49,0,0,236.025,2.948,0.817,4.377,0,0,1.08,,,,,,,,
SSD,Africa,South Sudan,20-09-20,11193729,2642,0,9.143,49,0,0,236.025,0,0.817,4.377,0,0,1.07,,,,,,,,
SSD,Africa,South Sudan,21-09-20,11193729,2649,7,8.857,49,0,0,236.65,0.625,0.791,4.377,0,0,1.07,,,,,,,,
SSD,Africa,South Sudan,22-09-20,11193729,2660,11,9.714,49,0,0,237.633,0.983,0.868,4.377,0,0,1.06,,,,,,,,
SSD,Africa,South Sudan,23-09-20,11193729,2664,4,10,49,0,0,237.99,0.357,0.893,4.377,0,0,1.06,,,,,,,,
SSD,Africa,South Sudan,24-09-20,11193729,2669,5,10,49,0,0,238.437,0.447,0.893,4.377,0,0,1.06,,,,,,,,
SSD,Africa,South Sudan,25-09-20,11193729,2676,7,9.571,49,0,0,239.062,0.625,0.855,4.377,0,0,1.05,,,,,,,,
SSD,Africa,South Sudan,26-09-20,11193729,2676,0,4.857,49,0,0,239.062,0,0.434,4.377,0,0,1.05,,,,,,,,
SSD,Africa,South Sudan,27-09-20,11193729,2686,10,6.286,49,0,0,239.956,0.893,0.562,4.377,0,0,1.05,,,,,,,,
SSD,Africa,South Sudan,28-09-20,11193729,2692,6,6.143,49,0,0,240.492,0.536,0.549,4.377,0,0,1.05,,,,,,,,
SSD,Africa,South Sudan,29-09-20,11193729,2700,8,5.714,49,0,0,241.206,0.715,0.51,4.377,0,0,1.05,,,,,,,,
